,cost2,E SC2,SCR2,SSR2,SSR2 ewh,cost3,E SC3,SCR3,SSR3,SSR3 ewh
132,4513.598895482576,17491.77195832847,19.838557784467334,43.233177863712555,45.71869719784418,4369.608111712523,19900.93049615712,22.570941386227013,49.18772493967277,79.63021870794903
133,4524.910145234358,17501.745896029664,19.70062273486743,43.257829741387646,45.74758897328388,4381.07325299614,19908.64948619213,22.409923845206688,49.20680342239635,79.63280538226414
134,4536.224943236873,17511.628383969735,19.564644246267775,43.28225558914435,45.77634677006474,4392.478463706747,19917.230336163913,22.252272453127723,49.22801210347999,79.69257669600152
135,4547.541142070208,17521.491682446507,19.43065897342032,43.30663400765935,45.804957426536674,4403.940893958819,19925.559470873748,22.096677494703666,49.24859863772129,79.73066314793257
136,4558.867240034431,17531.219376390552,19.298494797768743,43.33067726202424,45.83318465466112,4415.371903275552,19933.78033362096,21.943251510862787,49.268917563796364,79.73300978571068
137,4570.196818570749,17540.863201127526,19.16816837619998,43.354513222791006,45.8607375267263,4426.656236842552,19944.042097049427,21.794295562016032,49.29428084000161,79.73535642348875
138,4581.5331796523315,17550.394372793904,19.039608531260317,43.37807074691628,45.886872836096856,4438.173858198957,19951.075811520765,21.643996434501826,49.311665575493606,79.75557296834332
139,4592.883529813581,17559.731571147484,18.912689549519317,43.40114884089846,45.913008145467415,4449.618626201847,19959.073273923088,21.49689788800958,49.33143233870786,79.75771051433448
140,4604.236392738142,17569.033278493833,18.787545743578306,43.424139214263654,45.93914345483799,4460.96624063467,19967.924905146112,21.35281415961493,49.35331029069355,79.76033129646464
141,4615.601286429055,17578.166585963543,18.663998224875225,43.44671336554248,45.96527876420855,4472.529562134551,19974.02737807733,21.2078551938248,49.368393342214716,79.77984876011777
142,4626.981946047172,17587.08224633366,18.54196134796318,43.4687495738507,45.99116849387825,4484.004325069547,19981.50316090058,21.06638577646154,49.38687070684295,79.79562765987673
143,4638.376786092528,17595.801384032755,18.42142553667811,43.49030005094709,46.015354919476934,4495.404748004545,19990.02894372382,20.927994220087697,49.407943282343176,79.83367839579557
144,4649.784364252445,17604.342431740675,18.302378682380255,43.511410355585106,46.03910055963122,4506.887044444971,19997.398321103137,20.79032251016237,49.426157652147666,79.83598931756144
145,4661.192704711142,17612.872712516655,18.184962737002408,43.53249404835757,46.06232476405369,4518.454405765226,20003.523536960376,20.653265146796027,49.44129691575346,79.83830023932737
146,4672.610794199698,17621.237596130275,18.068985629399688,43.553168940640546,46.08521975285675,4529.834768208104,20012.691376832445,20.52120521733433,49.463956418333275,79.85860330149247
147,4684.031638545586,17629.539833090075,17.95452264014653,43.573688993612016,46.10797682216383,4541.416644773228,20018.645667084726,20.387669233437077,49.478673217188316,79.86001482601243
148,4695.454266905705,17637.81687210877,17.84158095900053,43.59414676661138,46.130733891470896,4552.925965352581,20025.624759395898,20.256974431133784,49.49592294694325,79.86122638500544
149,4706.882764670896,17646.01172842323,17.730072699373533,43.61440141442262,46.153256890798104,4564.362862214893,20033.561531326333,20.128996163232614,49.51553970580277,79.86243794399847
